date,station,CDSD,CLDD,DP01,DP10,DP1X,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,EVAP,HDSD,HTDD,MN01,MX01,PRCP,SNOW,TAVG,TMAX,TMIN,WDMV
1994-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,13.0,0.0,31.0,0.0,0.0,1.03,84.0,2.66,929.0,345.0,39.0,60.0,1.65,0.0,53.9,70.6,37.2,461.1
1994-02-01T00:00:00,GHCND:USC00041253,0.0,0.0,8.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,32.0,0.0,0.0,1.91,78.0,2.81,1288.0,359.0,41.0,62.0,7.52,0.0,52.2,64.9,39.5,768.6
1994-03-01T00:00:00,GHCND:USC00041253,2.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,35.0,0.0,0.0,1.64,87.0,4.23,1483.0,195.0,48.0,74.0,2.9,0.0,58.7,72.9,44.6,953.8
1994-04-01T00:00:00,GHCND:USC00041253,4.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,40.0,0.0,0.0,0.34,85.0,5.63,1652.0,169.0,50.0,78.0,0.82,0.0,59.4,73.4,45.5,1134.0
1994-05-01T00:00:00,GHCND:USC00041253,19.0,15.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,42.0,0.0,0.0,0.36,95.0,6.36,1770.0,119.0,54.0,80.0,0.9,0.0,61.7,75.4,47.9,959.4
1994-06-01T00:00:00,GHCND:USC00041253,141.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,44.0,0.0,0.0,0.0,104.0,9.37,1788.0,18.0,56.0,90.0,0.0,0.0,68.5,89.2,47.7,857.5
1994-07-01T00:00:00,GHCND:USC00041253,305.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,48.0,0.0,0.0,0.0,99.0,8.91,0.0,0.0,58.0,91.0,0.0,0.0,70.3,89.5,51.1,518.8
1994-08-01T00:00:00,GHCND:USC00041253,586.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,47.0,0.0,0.0,0.0,109.0,9.13,0.0,0.0,60.0,92.0,0.0,0.0,74.1,95.0,53.1,398.9
1994-09-01T00:00:00,GHCND:USC00041253,731.0,145.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,43.0,0.0,0.0,0.04,99.0,6.37,6.0,6.0,57.0,85.0,0.06,0.0,69.7,88.9,50.4,347.3
1994-10-01T00:00:00,GHCND:USC00041253,781.0,50.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,39.0,0.0,0.0,0.65,94.0,4.98,73.0,67.0,51.0,75.0,1.03,0.0,64.4,81.2,47.7,440.6
1994-11-01T00:00:00,GHCND:USC00041253,787.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,30.0,0.0,0.0,0.89,90.0,2.95,438.0,366.0,41.0,62.0,1.39,0.0,53.0,67.6,38.4,357.9
1994-12-01T00:00:00,GHCND:USC00041253,787.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,0.0,27.0,0.0,0.0,0.65,80.0,1.9,829.0,391.0,41.0,58.0,1.02,0.0,52.4,67.0,37.7,172.7
1995-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,18.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,0.0,0.0,6.25,72.0,1.73,1204.0,375.0,45.0,58.0,25.13,0.0,52.9,60.4,45.4,286.5
1995-02-01T00:00:00,GHCND:USC00041253,19.0,19.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,38.0,0.0,0.0,1.49,92.0,2.39,1369.0,164.0,48.0,69.0,1.96,0.0,59.8,73.6,46.0,252.3
1995-03-01T00:00:00,GHCND:USC00041253,19.0,0.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,34.0,0.0,0.0,4.95,79.0,3.31,1636.0,267.0,48.0,69.0,12.34,0.0,56.4,67.6,45.2,973.1
1995-04-01T00:00:00,GHCND:USC00041253,28.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,0.0,0.36,89.0,5.59,1824.0,187.0,47.0,77.0,0.46,0.0,59.1,74.0,44.2,1217.9
1995-05-01T00:00:00,GHCND:USC00041253,48.0,20.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,39.0,0.0,0.0,0.77,92.0,5.67,1964.0,140.0,52.0,77.0,1.78,0.0,61.1,73.8,48.5,1232.8
1995-06-01T00:00:00,GHCND:USC00041253,146.0,98.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,42.0,0.0,0.0,0.27,102.0,7.74,2011.0,47.0,54.0,86.0,0.48,0.0,66.7,83.9,49.5,864.3
1995-07-01T00:00:00,GHCND:USC00041253,377.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,15.0,42.0,0.0,0.0,0.0,106.0,9.3,0.0,0.0,60.0,92.0,0.0,0.0,72.4,91.9,53.0,706.5
1995-08-01T00:00:00,GHCND:USC00041253,622.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,46.0,0.0,0.0,0.0,102.0,9.15,0.0,0.0,59.0,91.0,0.0,0.0,72.9,94.6,51.3,867.4
1995-09-01T00:00:00,GHCND:USC00041253,802.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,45.0,0.0,0.0,0.0,103.0,6.67,4.0,4.0,56.0,86.0,0.0,0.0,70.8,90.9,50.8,799.7
1995-10-01T00:00:00,GHCND:USC00041253,888.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,37.0,0.0,0.0,0.0,100.0,5.17,26.0,21.0,53.0,78.0,0.0,0.0,67.1,86.4,47.7,767.4
1995-11-01T00:00:00,GHCND:USC00041253,906.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,38.0,0.0,0.0,0.25,89.0,3.3,104.0,78.0,,,0.3,0.0,63.0,80.0,46.0,685.4
1995-12-01T00:00:00,GHCND:USC00041253,906.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,29.0,0.0,0.0,0.57,84.0,2.34,406.0,302.0,43.0,61.0,1.35,0.0,55.3,69.4,41.1,1209.2
1996-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,,,,,,0.0,2.0,0.0,14.0,0.0,29.0,,,,85.0,2.54,717.0,311.0,42.0,66.0,,,54.6,69.1,40.1,1029.0
1996-02-01T00:00:00,GHCND:USC00041253,10.0,10.0,,,,,,0.0,3.0,0.0,12.0,0.0,32.0,,,,89.0,2.34,961.0,244.0,47.0,65.0,,,56.9,68.0,45.8,915.9
1996-03-01T00:00:00,GHCND:USC00041253,13.0,3.0,,,,,,0.0,0.0,0.0,23.0,0.0,35.0,,,,84.0,4.2,1177.0,216.0,46.0,72.0,,,57.9,72.3,43.4,1052.6
1996-04-01T00:00:00,GHCND:USC00041253,65.0,52.0,,,,,,0.0,0.0,0.0,28.0,6.0,37.0,,,,102.0,7.24,1291.0,114.0,49.0,80.0,,,62.9,80.3,45.6,1377.6
1996-05-01T00:00:00,GHCND:USC00041253,137.0,72.0,,,,,,0.0,0.0,0.0,31.0,6.0,40.0,,,,101.0,9.22,1339.0,48.0,54.0,83.0,,,65.8,83.9,47.6,1537.3
1996-06-01T00:00:00,GHCND:USC00041253,255.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,42.0,0.0,0.0,0.0,105.0,8.84,1360.0,22.0,55.0,88.0,0.0,0.0,68.2,87.6,48.8,1088.0
1996-07-01T00:00:00,GHCND:USC00041253,544.0,289.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,48.0,0.0,0.0,0.02,107.0,10.58,0.0,0.0,60.0,92.0,0.02,0.0,74.8,96.4,53.3,1002.9
1996-08-01T00:00:00,GHCND:USC00041253,848.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,46.0,0.0,0.0,0.0,109.0,9.64,0.0,0.0,59.0,91.0,0.0,0.0,74.8,96.2,53.4,1060.7
1996-09-01T00:00:00,GHCND:USC00041253,1003.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,45.0,0.0,0.0,0.0,102.0,7.33,0.0,0.0,55.0,85.0,0.0,0.0,70.2,89.7,50.6,1057.0
1996-10-01T00:00:00,GHCND:USC00041253,1106.0,102.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,38.0,0.0,0.0,4.09,108.0,6.12,93.0,93.0,49.0,76.0,4.15,0.0,65.3,84.4,46.2,1285.0
1996-11-01T00:00:00,GHCND:USC00041253,1117.0,11.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,33.0,0.0,0.0,1.4,91.0,3.51,301.0,208.0,46.0,65.0,2.42,0.0,58.4,72.8,44.0,993.6
1996-12-01T00:00:00,GHCND:USC00041253,1117.0,0.0,10.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,29.0,0.0,0.0,1.32,73.0,1.7,649.0,348.0,42.0,58.0,4.3,0.0,53.8,66.6,41.0,1020.9
1997-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,30.0,0.0,0.0,0.72,79.0,1.59,1003.0,353.0,44.0,59.0,4.39,0.0,53.6,64.7,42.5,922.1
1997-02-01T00:00:00,GHCND:USC00041253,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,30.0,0.0,0.0,0.1,78.0,2.92,1295.0,293.0,41.0,64.0,0.18,0.0,54.5,70.2,38.8,1150.2
1997-03-01T00:00:00,GHCND:USC00041253,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,33.0,0.0,0.0,0.02,93.0,4.96,1467.0,171.0,,,0.02,0.0,60.0,78.2,41.7,1024.6
1997-04-01T00:00:00,GHCND:USC00041253,46.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,34.0,0.0,0.0,0.0,93.0,7.39,1624.0,157.0,47.0,78.0,0.0,0.0,60.8,77.7,43.9,1659.7
1997-05-01T00:00:00,GHCND:USC00041253,197.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,38.0,0.0,0.0,0.0,103.0,9.9,1636.0,12.0,54.0,87.0,0.0,0.0,69.5,89.5,49.5,1455.9
1997-06-01T00:00:00,GHCND:USC00041253,298.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,44.0,0.0,0.0,0.0,97.0,9.2,1648.0,12.0,55.0,87.0,0.0,0.0,67.9,85.9,50.0,1460.2
1997-07-01T00:00:00,GHCND:USC00041253,476.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,45.0,0.0,0.0,0.05,101.0,9.21,2.0,2.0,57.0,89.0,0.05,0.0,70.7,89.3,52.1,1214.2
1997-08-01T00:00:00,GHCND:USC00041253,767.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,49.0,0.0,0.0,0.0,112.0,9.33,2.0,0.0,60.0,90.0,0.0,0.0,74.4,93.7,55.0,1173.1
1997-09-01T00:00:00,GHCND:USC00041253,1064.0,297.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,46.0,0.0,0.0,0.15,103.0,7.44,2.0,0.0,59.0,86.0,0.18,0.0,74.9,94.2,55.6,984.3
1997-10-01T00:00:00,GHCND:USC00041253,1163.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,39.0,0.0,0.0,0.0,100.0,6.01,66.0,64.0,49.0,76.0,0.0,0.0,66.1,84.7,47.6,1137.7
1997-11-01T00:00:00,GHCND:USC00041253,1215.0,52.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,38.0,0.0,0.0,1.43,100.0,3.03,248.0,182.0,46.0,66.0,3.99,0.0,60.7,75.4,46.0,960.0
1997-12-01T00:00:00,GHCND:USC00041253,1215.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,28.0,0.0,0.0,7.08,80.0,2.01,670.0,422.0,38.0,55.0,10.11,0.0,51.4,64.3,38.5,1060.1
1998-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,13.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,31.0,0.0,0.0,1.84,75.0,1.99,1042.0,372.0,42.0,58.0,6.09,0.0,53.0,64.6,41.4,973.7
1998-02-01T00:00:00,GHCND:USC00041253,0.0,0.0,20.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,6.63,67.0,2.88,1423.0,380.0,41.0,58.0,23.31,0.0,51.4,60.7,42.1,1281.9
1998-03-01T00:00:00,GHCND:USC00041253,2.0,2.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,33.0,0.0,0.0,1.78,83.0,3.9,1674.0,251.0,46.0,68.0,3.41,0.0,57.0,69.3,44.6,760.6
1998-04-01T00:00:00,GHCND:USC00041253,10.0,8.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,35.0,0.0,0.0,1.11,91.0,4.97,1959.0,285.0,44.0,71.0,2.91,0.0,55.8,69.7,41.8,720.8
1998-05-01T00:00:00,GHCND:USC00041253,10.0,0.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,40.0,0.0,0.0,1.05,79.0,5.43,2161.0,202.0,50.0,74.0,3.36,0.0,58.5,70.3,46.7,812.1
1998-06-01T00:00:00,GHCND:USC00041253,53.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,42.0,0.0,0.0,0.03,89.0,6.3,2216.0,55.0,55.0,81.0,0.03,0.0,64.6,78.3,50.8,614.5
1998-07-01T00:00:00,GHCND:USC00041253,277.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,49.0,0.0,0.0,0.0,106.0,8.77,1.0,1.0,59.0,90.0,0.0,0.0,72.2,90.8,53.5,456.7
1998-08-01T00:00:00,GHCND:USC00041253,607.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,49.0,0.0,0.0,0.0,109.0,9.41,1.0,0.0,59.0,91.0,0.0,0.0,75.6,96.3,54.9,463.5
1998-09-01T00:00:00,GHCND:USC00041253,773.0,166.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,45.0,0.0,0.0,0.37,107.0,5.92,25.0,24.0,56.0,82.0,0.46,0.0,69.8,86.2,53.3,509.5
1998-10-01T00:00:00,GHCND:USC00041253,788.0,15.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,31.0,2.0,36.0,,0.0,0.12,91.0,5.09,110.0,85.0,47.0,73.0,0.12,0.0,62.8,80.9,44.6,459.8
1998-11-01T00:00:00,GHCND:USC00041253,788.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,33.0,0.0,0.0,0.93,80.0,2.96,381.0,271.0,41.0,61.0,1.38,0.0,56.0,71.5,40.5,288.3
1998-12-01T00:00:00,GHCND:USC00041253,788.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0,0.0,19.0,0.0,0.0,0.74,85.0,2.06,837.0,456.0,,54.0,1.31,0.0,50.3,67.1,33.5,295.2
1999-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,27.0,0.0,0.0,1.62,81.0,2.44,1187.0,349.0,39.0,57.0,3.19,0.0,53.7,69.3,38.1,231.8
1999-02-01T00:00:00,GHCND:USC00041253,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,28.0,0.0,0.0,0.73,78.0,2.72,1550.0,363.0,40.0,60.0,1.54,0.0,52.0,66.7,37.3,469.1
1999-03-01T00:00:00,GHCND:USC00041253,0.0,0.0,10.0,10.0,2.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,27.0,0.0,0.0,1.3,80.0,4.16,1952.0,401.0,42.0,65.0,5.71,0.0,52.1,65.9,38.2,687.2
1999-04-01T00:00:00,GHCND:USC00041253,21.0,21.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,30.0,0.0,0.0,1.77,90.0,5.52,2268.0,316.0,44.0,70.0,3.23,0.0,55.2,68.4,41.9,822.7
1999-05-01T00:00:00,GHCND:USC00041253,28.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,39.0,0.0,0.0,0.02,85.0,7.55,2427.0,159.0,49.0,79.0,0.02,0.0,60.1,74.9,45.3,847.6
1999-06-01T00:00:00,GHCND:USC00041253,89.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,43.0,0.0,0.0,0.07,95.0,8.16,2485.0,59.0,53.0,84.0,0.07,0.0,65.1,81.9,48.3,735.1
1999-07-01T00:00:00,GHCND:USC00041253,292.0,203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,47.0,0.0,0.0,0.05,105.0,9.35,0.0,0.0,58.0,89.0,0.05,0.0,71.6,89.7,53.4,654.9
1999-08-01T00:00:00,GHCND:USC00041253,456.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,45.0,0.0,0.0,0.02,103.0,8.43,0.0,0.0,56.0,85.0,0.02,0.0,70.3,89.4,51.1,533.8
1999-09-01T00:00:00,GHCND:USC00041253,573.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,45.0,0.0,0.0,0.03,103.0,6.56,8.0,8.0,54.0,82.0,0.03,0.0,68.6,86.7,50.5,362.3
1999-10-01T00:00:00,GHCND:USC00041253,695.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,14.0,41.0,0.0,0.0,0.0,102.0,6.14,20.0,11.0,50.0,76.0,0.0,0.0,68.5,89.2,47.8,376.6
1999-11-01T00:00:00,GHCND:USC00041253,764.0,69.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,33.0,0.0,0.0,1.37,95.0,3.11,112.0,92.0,44.0,65.0,1.62,0.0,64.3,75.6,52.9,558.0
1999-12-01T00:00:00,GHCND:USC00041253,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,0.0,32.0,0.0,0.0,0.0,84.0,3.05,398.0,286.0,37.0,56.0,0.0,0.0,55.8,73.2,38.3,430.6
2000-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,28.0,0.0,0.0,0.87,80.0,2.29,741.0,342.0,40.0,56.0,1.94,0.0,54.0,67.2,40.7,476.0
2000-02-01T00:00:00,GHCND:USC00041253,0.0,0.0,17.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,36.0,0.0,0.0,2.2,78.0,2.63,1036.0,295.0,43.0,60.0,10.37,0.0,54.5,64.1,45.0,326.8
2000-03-01T00:00:00,GHCND:USC00041253,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,36.0,0.0,0.0,0.96,84.0,4.19,1322.0,286.0,42.0,67.0,2.76,0.0,55.8,69.4,42.1,413.8
2000-04-01T00:00:00,GHCND:USC00041253,14.0,14.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,40.0,0.0,0.0,2.47,90.0,5.31,1454.0,131.0,47.0,73.0,4.73,0.0,61.1,76.0,46.1,585.3
2000-05-01T00:00:00,GHCND:USC00041253,104.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,39.0,0.0,0.0,0.01,103.0,7.27,1513.0,59.0,51.0,81.0,0.01,0.0,66.0,82.8,49.2,1064.4
2000-06-01T00:00:00,GHCND:USC00041253,273.0,169.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,45.0,0.0,0.0,0.04,107.0,8.11,1523.0,10.0,56.0,86.0,0.04,0.0,70.3,87.8,52.9,694.7
2000-07-01T00:00:00,GHCND:USC00041253,421.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,47.0,0.0,0.0,0.0,100.0,8.09,0.0,0.0,55.0,85.0,0.0,0.0,69.7,87.9,51.6,686.6
2000-08-01T00:00:00,GHCND:USC00041253,678.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,47.0,0.0,0.0,0.0,105.0,8.48,2.0,1.0,56.0,87.0,0.0,0.0,73.2,93.6,52.9,426.9
2000-09-01T00:00:00,GHCND:USC00041253,842.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,41.0,0.0,0.0,0.0,104.0,6.6,3.0,1.0,54.0,80.0,0.0,0.0,70.4,88.5,52.4,
2000-10-01T00:00:00,GHCND:USC00041253,886.0,43.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,43.0,0.0,0.0,1.58,90.0,3.84,85.0,82.0,50.0,71.0,2.64,0.0,63.7,77.1,50.4,
2000-11-01T00:00:00,GHCND:USC00041253,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,28.0,0.0,0.0,0.0,80.0,2.59,420.0,335.0,39.0,58.0,0.0,0.0,53.8,69.2,38.4,1079.9
2000-12-01T00:00:00,GHCND:USC00041253,886.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,32.0,0.0,0.0,0.08,83.0,2.2,701.0,281.0,40.0,56.0,0.09,0.0,55.9,71.6,40.3,839.5
2001-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,9.0,6.0,2.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,27.0,0.0,0.0,4.82,82.0,2.08,1122.0,421.0,37.0,55.0,8.4,0.0,51.4,65.1,37.7,1069.4
2001-02-01T00:00:00,GHCND:USC00041253,2.0,2.0,13.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,0.0,0.0,1.28,85.0,1.98,1511.0,388.0,41.0,60.0,5.71,0.0,51.2,62.1,40.3,1073.1
2001-03-01T00:00:00,GHCND:USC00041253,14.0,11.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,36.0,0.0,0.0,2.43,87.0,4.2,1734.0,223.0,47.0,67.0,3.05,0.0,58.2,69.9,46.4,1434.7
2001-04-01T00:00:00,GHCND:USC00041253,27.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,35.0,0.0,0.0,0.6,94.0,4.51,2003.0,269.0,44.0,70.0,1.35,0.0,56.4,69.4,43.5,1214.8
2001-05-01T00:00:00,GHCND:USC00041253,149.0,122.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,45.0,0.0,0.0,0.05,99.0,7.51,2015.0,12.0,53.0,84.0,0.06,0.0,68.5,86.0,51.1,1037.7
2001-06-01T00:00:00,GHCND:USC00041253,341.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,46.0,0.0,0.0,0.0,102.0,9.28,2019.0,4.0,55.0,87.0,0.0,0.0,71.3,91.2,51.3,1069.4
2001-07-01T00:00:00,GHCND:USC00041253,560.0,219.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,49.0,0.0,0.0,0.06,105.0,8.27,0.0,0.0,57.0,87.0,0.06,0.0,72.0,89.3,54.8,1071.9
2001-08-01T00:00:00,GHCND:USC00041253,778.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,50.0,0.0,0.0,0.0,101.0,8.09,0.0,0.0,56.0,87.0,0.0,0.0,72.0,91.7,52.4,1038.9
2001-09-01T00:00:00,GHCND:USC00041253,935.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0,47.0,0.0,0.0,0.0,97.0,6.31,0.0,0.0,54.0,82.0,0.0,0.0,70.2,88.8,51.6,997.3
2001-10-01T00:00:00,GHCND:USC00041253,1030.0,95.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,45.0,0.0,0.0,0.5,104.0,4.28,38.0,37.0,52.0,75.0,0.62,0.0,66.9,84.4,49.3,891.7
2001-11-01T00:00:00,GHCND:USC00041253,1037.0,7.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,36.0,0.0,0.0,1.28,86.0,1.99,229.0,191.0,50.0,66.0,3.27,0.0,58.9,70.8,47.0,955.7
2001-12-01T00:00:00,GHCND:USC00041253,1037.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,31.0,0.0,0.0,1.1,75.0,16.54,647.0,418.0,43.0,56.0,2.67,0.0,51.5,62.5,40.6,1099.8
2002-01-01T00:00:00,GHCND:USC00041253,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,27.0,0.0,0.0,0.6,77.0,16.55,1108.0,461.0,42.0,56.0,0.87,0.0,50.1,63.9,36.4,805.9
2002-02-01T00:00:00,GHCND:USC00041253,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,30.0,0.0,0.0,0.18,89.0,2.79,1373.0,265.0,43.0,65.0,0.24,0.0,55.7,72.3,39.1,907.2
2002-03-01T00:00:00,GHCND:USC00041253,6.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,35.0,0.0,0.0,0.28,82.0,4.28,1664.0,291.0,44.0,70.0,0.79,0.0,55.6,70.4,40.8,1316.1
2002-04-01T00:00:00,GHCND:USC00041253,25.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,36.0,0.0,0.0,0.07,98.0,6.03,1810.0,146.0,49.0,76.0,0.13,0.0,60.8,76.0,45.6,1312.3
2002-05-01T00:00:00,GHCND:USC00041253,57.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,39.0,0.0,0.0,0.1,100.0,7.44,1910.0,101.0,51.0,80.0,0.12,0.0,62.7,79.3,46.2,1363.3
2002-06-01T00:00:00,GHCND:USC00041253,173.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,45.0,0.0,0.0,0.0,106.0,8.5,1915.0,4.0,55.0,87.0,0.0,0.0,68.7,87.4,50.0,1189.9
